Date,INDUSTRIALS,HEALTH_CARE,INFORMATION_TECHNOLOGY,COMMUNICATION_SERVICES,CONSUMER_STAPLES,UTILITIES,FINANCIALS,MATERIALS,REAL_ESTATE,CONSUMER_DISCRETIONARY,ENERGY
2007-01-30,0.0050412573567593065,0.011476578627964577,0.0046771597880090315,0.0036080065653641548,0.0018555382179871864,0.003350133050054668,0.0038693962734053376,0.0006436110696917593,0.007119740499496311,8.281326322542355e-05,0.022602097771086373
2007-01-31,0.018099349215368092,0.006702976493347499,5.0368267775207094e-05,0.00852767329423025,0.009398233374512822,0.0014724599862066692,0.003122442340884356,0.00670825228318168,0.0076729828356085624,0.01749765812539307,0.0069586872790068244
2007-02-01,0.015559155254422443,0.009449769934872038,0.010320113935730832,-0.005835200580257716,0.00815618262123317,0.007896464428430974,0.008912167318402405,0.011376799389822806,0.0036262345039504663,0.007524610398638453,0.007975597361686466
2007-02-02,0.0038848234868123174,-0.001270164068494736,0.002873419758207636,0.005565088885040689,-0.0009586905365349779,0.004253324336047558,0.0033655926833614657,-0.002816438535337085,0.004241890005993143,0.003999060015439507,0.0011892078289388445
2007-02-05,-0.004361073906802424,-0.003575622988256324,0.004534864672426508,-0.008834222165016116,-0.0033690777407256838,0.009029677080911878,-0.00014759755938522205,-0.0047429944869477325,-0.0002658695777734937,-0.0033770860360425644,-0.002693647007491134
2007-02-06,0.004479483712010576,-0.0019615307418147177,-0.004022918135898721,-0.005075651470751841,0.000609323083614868,0.007592751743411492,0.005362689193376476,0.008214125927869678,0.007318523758021904,0.003540451448464728,-0.0031400960828150692
2007-02-07,0.0027981650335482315,0.002549983752336632,0.010752871387500236,0.006714856417578713,-0.0008651813981770825,0.0013761626498637641,0.006578558366173543,0.00010014194602700476,0.01389710527186226,0.005185001558098968,-0.00642172016256062
2007-02-08,-0.004764986430027627,-0.0015647252459553445,-0.001114832484318824,0.0017405877914900556,-0.0018144611314114536,0.0070701873117811394,-0.0015337767571754685,0.0003043502266129501,-0.005911924414156096,-0.0005245587907220416,0.011667007138752374
2007-02-09,-0.008045969319291052,-0.005448193169797557,-0.014510663013722197,-0.009551399963624585,0.00048421439964980496,-8.007034667843551e-05,-0.006525904367213564,-0.0018329847605012368,-0.013671545983786948,-0.012486532984653341,-0.002652833927174895
2007-02-12,0.0015123488012222408,-0.0008499681192074222,-0.003491078858092562,-0.005341603465578298,0.002636763851271021,-0.0003669422993855135,-0.003097317184083118,0.002938116853138523,-0.015860058550985063,-0.004335977363327013,-0.014101652191000682
2007-02-13,0.008205976626200755,0.006734927637537564,0.004845223491939947,0.005097545316135918,0.004037048978552042,0.008083130500156022,0.005587528680589491,0.0190146919559722,0.015866902383680413,0.007828763672925525,0.013373721188934477
2007-02-14,0.014260242183105547,0.005729051313764154,0.012418808012572296,0.011598470119612334,0.0040325217795541156,0.004636569833712935,0.007783593846596745,0.004968641380311491,-5.352756224376508e-05,0.010673175390554577,0.0024373500769646
2007-02-15,0.001104328650977325,0.005302596836106748,0.0036269514435262186,-0.0033327042811933387,0.006567156028767322,-0.004555540658257339,0.003151531949801621,0.00562427931893512,0.0053492549782769684,0.003158606054809862,-0.013160477071856438
2007-02-16,-0.0014279184502494233,-0.003071705077244423,-0.0013176059681658026,0.005336155775846813,0.003405067382575485,0.0013339436963091572,0.0018270331886123547,0.0031355444613024586,-0.002704193105726671,0.0027113079127899717,0.0025026950349334256
2007-02-20,0.006712857075320104,0.003964031052861264,0.007531416755144689,0.007320710684885713,0.0059521124309762285,0.0048140924954126795,0.004753869834933856,0.008800230296104078,0.010071490523785214,0.007559647704015177,-0.006536194365848132
2007-02-21,0.0019112122272241074,-0.0019234366106526538,-0.001894963864964689,-0.000494462544107413,-0.004087887765234739,-0.0039851157136143655,-0.002669064606390664,0.015401334298237682,-0.0029296538922332087,-0.002313018632833197,0.0123226594014335
2007-02-22,-0.002468729269989517,-0.002332084933934481,0.006155146935409196,0.0008028771603486028,-0.005101405972630976,0.0012040565349674284,-0.0007705037931140524,-0.007115835889089744,-0.005869382075274384,0.00038935992563677,0.010047472876848854
2007-02-23,0.0003677097097554927,-0.0035571221547024672,0.004485620907909322,-0.0021952618413702413,-0.003050218573964495,0.005511641268961095,-0.007326198718173759,0.001658537708348775,-0.015177646870352087,-0.0035013899181719032,-0.0003609071659202496
2007-02-26,-0.007753622447896668,-0.002554208147362111,-0.004257827159362646,-0.0064050423260642725,0.0021933179198496185,0.014538902714554556,-0.007558297184303137,0.0012040919980639644,-0.004340557122247235,-0.008018003546430537,0.005175857856699396
2007-02-27,-0.0336231914569877,-0.030245595692397924,-0.04048854200295718,-0.03698288797926759,-0.030057428030063137,-0.028786224321969936,-0.0334646118330395,-0.04192407233514799,-0.034223496554592,-0.03678985519142924,-0.033297866657219406
2007-02-28,-0.00026590087679771816,0.0013216346994495182,9.919719798171744e-05,0.0026702344303223824,0.009824399288440805,-0.0010769464733112466,0.0070265659383510325,0.005940384193577332,0.006208560420826197,0.004467252428687507,0.0005327815590526505
2007-03-01,-0.002259466288813411,-0.007283640676886373,-0.005815177883629344,-0.005949667773212472,-0.006138760498944075,0.003544442185889396,-0.002526000320527038,-0.0053135166356224894,-0.008249673229270726,-0.0028022456967521066,0.0025858523043186623
2007-03-02,-0.017956789409801863,-0.015456118381371918,-0.01777108020223739,-0.015118559936486434,-0.0127846178359974,-0.013553469906975748,-0.008955993068937702,-0.01609183385736072,-0.016413421887407496,-0.01574067291040269,-0.017755958635836185
2007-03-05,-0.011809274232456457,-0.01053562799380053,-0.011110848756522823,-0.008289536636613262,-0.007490564969940777,-0.014161690894961191,-0.013090290741228486,-0.012316657296133682,-0.03340949379928767,-0.01823407770395286,-0.013405749599644282
2007-03-06,0.012906811558300256,0.015530881802757027,0.020410619560755724,0.02193579515740333,0.010471126254593522,0.015879579803038175,0.01729938674614157,0.020468664888423183,0.02955572423044916,0.017457528928367275,0.01638726665389577
2007-03-07,0.0025389773087307554,-0.0017099837034928336,-0.004836915982172853,-0.0016881642333177599,-0.0037958589138917882,0.0010168224140062543,-0.008339241954027308,0.0006620980730667378,-0.01095503036015712,0.001517466186617883,0.01812825233394619
2007-03-08,0.007289987445660253,0.0036179721318885492,0.008057512682787576,0.012351214335552555,0.008593725263551403,0.0020039986893776647,0.008083142166613272,0.0169469225552573,0.016234384290902244,0.0131003953687671,0.004474586610089617
2007-03-09,0.00114497353851221,0.0018512894854396688,0.00533501850872151,0.004346124033761972,0.0018640535735055333,0.0015189176078111352,0.0026863485616908604,0.005169680966145636,0.009815571312708984,-0.0006355542472527741,0.0019561446182394773
2007-03-12,0.004195232729032252,0.003471268352206085,0.007368033117323826,0.0025144212123475174,0.0068848867042346435,0.009823499575365642,0.0004824496542318922,0.007484933139476088,0.006034965172695339,-0.0025002763990941905,-0.002046203457629872
2007-03-13,-0.0217076781655708,-0.018517279045099127,-0.021716991324750384,-0.01811362602153597,-0.016682242277643474,-0.014366042180889313,-0.0292899706139209,-0.023862595430724925,-0.024818426528959874,-0.02235406489363065,-0.011749272141514987
2007-03-14,0.003601693419594432,0.005009943199304381,0.009232904008852771,0.006727407776787014,0.0010529594703540515,0.006472503815849582,0.005887328231439786,0.0077274906078298265,0.003468067910517744,0.003036498133364091,0.011874339650157295
2007-03-15,0.004546656218603386,0.0044535158161523175,0.0011306747076029033,0.00015823980969491283,0.007984757537546131,0.01117077408861189,0.007030600622100491,0.011290670747212895,0.00954396318041495,0.006416958629033964,-0.0005515673866279455
2007-03-16,-0.002459924793171209,-0.005326557958311828,-0.003439143263840534,-0.0034884346078892093,-0.0027106376578999057,-0.005687448572564059,-0.003842439913851083,-0.006382404550318262,-0.0071762592076251965,-0.002713949174543141,-0.008911277881396808
2007-03-19,0.010908062956640513,0.012988633495716813,0.006867153672236737,0.016039128888731883,0.005862352156555198,0.010338698619070259,0.010181004791076493,0.014667253164845582,0.010710462368710538,0.014398129336346528,0.0184167129277742
2007-03-20,0.005272348805795925,0.005012665747913536,0.0064231902709772325,0.010248165461547429,0.010020898558131932,0.01396366688319149,0.006668862359170124,0.007199208283373651,0.00615203622510639,0.010880900203412695,0.004962819490921872
2007-03-21,0.014836983113511254,0.011606909155087736,0.017955433118913216,0.017547166710233642,0.011267633399282941,0.011620267782039905,0.01966056389338493,0.01511326050240411,0.014586305002062403,0.014761084624898285,0.014673662384882484
2007-03-22,-0.0019320806652669035,0.0037305945942555092,-0.0068499831030253856,0.002890903933611716,0.005401656187191512,-0.00166770809378949,-0.0029099608546886173,-0.002593101348394772,0.00033928502391078474,0.0009259446301763145,0.016260317804498055
2007-03-23,0.005668382301403704,0.0010407121473665726,-0.004061755501358761,0.0006399636826475152,0.002002095118028366,0.0039273601729455775,0.002304737049224672,0.001023006289360473,0.0008610574504794856,0.0020952932510529486,0.002349237358687997
2007-03-26,-0.006879135720797678,-0.0015801494245117778,0.0009012288028863892,-0.004087893311372812,0.0013041863752766606,0.004824334699363735,-0.0027076966437292915,0.004240996924738717,-0.012785363145698416,-0.003106451052485347,0.007988100611827469
2007-03-27,-0.009752590847896566,-0.0019264251450459113,-0.004432019678199874,-0.0036556364635797344,-0.007837411210069551,-8.670696003154621e-05,-0.006342221795424147,-0.01039733355032272,-0.015015459545080274,-0.00939403638401169,0.000333349886477436
2007-03-28,-0.00843761654099434,-0.004378570200784907,-0.010300466700684451,-0.003142581475626557,0.001644607412203374,-0.0007770873127240309,-0.010455256917027865,-0.008495704950833821,-0.006870971719124049,-0.01098516963408319,8.650113961191272e-06
2007-03-29,0.0009017889204310623,0.0012275025842902365,-0.002337447891591,0.004173086030196685,0.0012850705501769714,0.003928202063557159,0.005194711246463624,0.0030128761429965936,-0.00037056062996795473,0.0007629109814059343,0.009417215754103802
2007-03-30,0.0011797887413504033,0.0034209091773762085,-0.0006361070705806515,-0.0059000123813746095,0.005244875030149397,-0.007003964651543555,-0.0030833765351280704,0.00032866238675038906,0.010662976275382185,-0.0007262225896264724,-0.012227665739962777
2007-04-02,0.0018488873917572144,0.0045205697086261,-0.0012230249923515669,0.0012086387002369359,0.0042374468288976855,0.01945316911864501,-0.002249427314217941,0.004202160310559792,0.006841384049136336,0.00423520360972409,0.012607627444208269
2007-04-03,0.0120116489474441,0.011532407954776922,0.010671148367160287,0.014082615578423968,0.0037018721025604225,0.00031043514188255905,0.010285361811704316,0.01071817619880064,0.009229030972740571,0.011122568655338066,0.0006814378516573565
2007-04-04,-0.0041154320989352546,0.003004672617401586,0.004893044610890871,0.0020387362330634567,-0.0010089762597375075,-0.0035547121409158187,-0.0007582050690219935,-0.0008061300332950215,-0.0044606229300409184,-9.966076287181008e-05,0.007508408120263395
2007-04-05,0.001059501279452028,0.006436022220463252,0.005336364506858086,0.0011051586691174923,0.0027266281586278717,0.0019172126700082808,0.0029415383761494645,0.0047135820830301964,-0.0007880531397956224,0.00418255690461545,0.005033416931498082
2007-04-09,0.001315996123300602,0.0031920832671506155,0.000921139702870608,-0.0018035477876861274,0.0005267559386589147,0.0068387907918481036,-0.0022370805471121358,0.007390045633256061,0.0015380304239027381,0.0007833137602552478,-0.002082506741577345
2007-04-10,0.0015981342403844929,0.0031108196450533865,0.003969809976094343,0.005939608647431691,0.0011553537302714065,0.004339570574840793,0.0020732524218098477,-0.005808761706770999,0.004455309343313381,-0.0014359007298042096,0.01464076500048311
2007-04-11,-0.009342836117579176,-0.006631809767577964,-0.00805825972056592,-0.002577965513774677,-0.0041020630578009224,-0.004575186225292539,-0.005203680865792732,-0.0034794610931602092,-0.013332168249131828,-0.00723059714062659,-0.005381554050774538
2007-04-12,0.011055853978344476,0.008198025315059213,0.00859582068593895,0.004493673584934049,0.005369158200656926,-0.0030884488559927907,0.0020162967323464533,0.009097632955143329,-0.003319740718137613,0.0053927441531421965,0.015267325510541331
2007-04-13,0.0008104910572198846,0.005754208075772669,0.0005070639858666137,0.0035088557927449577,0.0018454874882861934,-0.001034815165128108,0.006394620084254757,0.0025138705664196626,0.007334320346438805,7.513605742636002e-05,-0.00011742575715938892
2007-04-16,0.01340542805788972,0.00768860271229252,0.01028640968351223,0.009515779338326385,0.003942601324285854,0.005557848106785628,0.01825626198040615,0.009859486191531716,0.00415772467899002,0.012018129865778708,0.0042928172747065145
2007-04-17,0.002334554449052066,0.0007209720758491309,-0.004658985206412174,-0.0011160971077485843,0.0027860654419539685,0.006691395001022504,0.0014673587652994972,-0.0028202564752804467,0.011135163893576765,0.0031578385540840426,-0.007959777133208844
2007-04-18,0.0038605317843008226,-0.0056154532874154285,0.003073682086431511,-0.007777562000140403,-0.0007096110970456463,0.0014125418183388938,0.005378108529982554,-0.0046907356869390435,-0.004403821983722848,0.003801081908130506,-0.004431898894118793
2007-04-19,-0.0031679872811829785,-0.0039583414993262815,0.0007240805129063597,-0.007941150158912641,0.0010566373142072462,-0.004809172408109226,-0.004089118359016998,-0.0010383950934948114,-0.007056330610609444,-0.0063545309643055535,-0.00892379799739846
2007-04-20,0.007653406493666466,0.011867629461758022,0.004345671660955528,0.013017769630283074,0.008709692425618512,0.007614750507571917,0.007159928611422082,0.008488283159276336,0.007108537146377366,0.0116768392634639,0.014947041505670684
2007-04-23,0.0013564079080102484,0.0012196105064739087,-0.00076115678830043,-0.008268301608031617,0.0017835290184701888,0.005664728412419677,-0.0044301290037118335,0.00167915874771792,0.007903330735054146,-0.0017952394713665507,0.005691221578419775
2007-04-24,0.003988264584501002,-0.0040963007810663424,0.008037392622245423,-0.000671222603594035,-0.0028407223768178217,0.004904933941594985,-0.003014716418380656,-0.008611318150092981,-0.0050183115485013755,0.001902263577384731,-0.0019329454355424046
2007-04-25,0.0068599185724888545,0.0015793360761393535,0.009078365231957724,0.007032857127017692,0.00294599761700791,0.008328685583286446,0.010659936803835495,0.017378604270469073,0.0010365590799517044,0.015434686432083415,0.021238391486719504
2007-04-26,-0.002650902687613617,0.01003744389514308,0.008254749515487596,-0.0020944720591316857,-0.0021329677114047736,-0.006987182517227297,-0.0014407794722633587,0.0008148846421033121,-0.0003707466251265628,0.008600890253930465,-0.001377248948896052
2007-04-27,0.0030628368674625464,-0.003429340673835068,0.000394640611554129,-0.005793977022951549,-0.0014146352680205654,-0.0070689494611458036,-0.0006959123793798727,-0.00536422954181669,-0.0002871764172641519,-0.007668107709815095,-0.0008955439374227367
2007-04-30,-0.015005036342463432,-0.01064955352964807,-0.01409798499994396,-0.010289190879676058,-0.007157619810643334,-0.01028488028059893,-0.008540308258631122,-0.015301580613458562,-0.01968916987586117,-0.01573840042093675,-0.00931595657463856
2007-05-01,0.0051652164390939845,0.00631321982107645,0.0005300012338564741,0.0020120332998547347,-0.00045152524554567443,0.010569267031059164,0.0007203190104695856,-0.0028950837642360647,-0.006847960258309757,0.004202708736378064,0.005048586753640616
2007-05-02,0.008815875316592437,0.013529065687888534,0.0072154066041754126,0.009109911051057379,0.0021091814573723057,0.004479824618044692,0.007287618573469134,0.011122251595854551,0.012165088329736395,0.013556184360551842,0.010265507561748452
2007-05-03,0.007290542519909958,-0.0007987890156826141,0.005723364704305536,0.0039747147382274,-0.0021349075850652533,0.00022242897943854288,0.007669862797933441,0.0131219027746123,-0.00011702618518971697,-0.003303369704176137,0.00702210218152931
2007-05-04,0.003278817036637009,0.0008012168580593057,0.006767503187703028,0.0011557105856950939,0.0044460572939403024,0.0016431328051188993,0.0049608659936034895,-0.003403536791186527,-0.005673057779148743,-0.002448061740591988,-0.0001406647112638875
2007-05-07,0.0014667234545081324,0.003255641049353727,-0.0026132247686155986,-0.0033506294476149108,0.002830002913302169,0.006388802869347772,0.0014358697772621884,0.005656419148120502,0.0009520077349303949,-0.0005820578974508907,-0.0012732432626671392
2007-05-08,-9.381783776053846e-05,-0.003608124409654572,0.0015283305050536099,0.0005610601596861553,-0.004940568284863628,-0.003175825228481405,-0.0017855497549113261,-0.0012851090822503055,-0.002447385176901209,1.6454402837868205e-05,2.6341676968885985e-05
2007-05-09,0.00740336339225047,0.0029470988924091873,0.006073244421626809,-0.003466109312414728,0.00042269180674382777,0.0024446510578424647,0.00346558465545923,0.00632990327323039,0.009415977103750226,0.007712392535128878,-0.0004707523793404666
2007-05-10,-0.014922782647105774,-0.01537050271517054,-0.014445192503478085,-0.016486986676234647,-0.010459577979780362,-0.012097360258634423,-0.012105118494764935,-0.015146115048937269,-0.013444343870455773,-0.013988976903549322,-0.01798507862061884
2007-05-11,0.008676291329686895,0.005894343696951155,0.015469687725326082,0.005868734803056788,0.0016111161284007454,0.007051491493782219,0.010983990618732242,0.010117127609734777,0.014775815444043525,0.005619440704516724,0.018547372419152927
