Date,BONDS,COMMODITIES,STOCKS,VOLATILIITY
2006-06-28,57.6226806640625,22.323545455932617,44.72151184082031,15.789999961853027
2006-06-29,57.824440002441406,22.812578201293945,45.69790267944336,13.029999732971191
2006-06-30,57.818511962890625,22.912195205688477,45.67620086669922,13.079999923706055
2006-07-03,57.906681060791016,23.51896095275879,46.02695846557617,13.050000190734863
2006-07-05,57.73392105102539,23.337839126586914,45.65087890625,14.149999618530273
2006-07-06,57.78753662109375,23.491792678833008,45.79915237426758,13.649999618530273
2006-07-07,58.00199890136719,23.319725036621094,45.41944885253906,13.970000267028809
2006-07-10,58.05561065673828,23.156713485717773,45.47368240356445,14.020000457763672
2006-07-11,58.150978088378906,23.663862228393555,45.6400260925293,13.140000343322754
2006-07-12,58.18669509887695,23.899324417114258,45.15184783935547,14.489999771118164
2006-07-13,58.23432922363281,23.8902645111084,44.47922897338867,17.790000915527344
2006-07-14,58.311771392822266,23.998939514160156,44.21886444091797,18.049999237060547
2006-07-17,58.18669509887695,23.455568313598633,44.14292907714844,18.639999389648438
2006-07-18,58.14495086669922,23.310667037963867,44.29119110107422,17.739999771118164
2006-07-19,58.37134552001953,23.392175674438477,45.02165603637695,15.550000190734863
2006-07-20,58.43091583251953,23.14765739440918,44.562408447265625,16.209999084472656
2006-07-21,58.39516830444336,23.084264755249023,44.20803451538086,17.399999618530273
2006-07-24,58.48453903198242,23.183883666992188,45.06867980957031,14.979999542236328
2006-07-25,58.436885833740234,22.984643936157227,45.22054672241211,14.850000381469727
2006-07-26,58.47261428833008,22.8306884765625,45.343509674072266,14.619999885559082
2006-07-27,58.567955017089844,23.274444580078125,45.22779083251953,14.9399995803833
2006-07-28,58.693058013916016,23.19293975830078,45.62556838989258,14.329999923706055
2006-07-31,58.62156295776367,23.419343948364258,45.6219596862793,14.949999809265137
2006-08-01,58.76457595825195,23.528018951416016,45.386905670166016,15.050000190734863
2006-08-02,58.788482666015625,23.844987869262695,45.67258071899414,14.34000015258789
2006-08-03,58.8004150390625,23.618579864501953,45.77383041381836,14.460000038146973
2006-08-04,58.98593521118164,23.59140968322754,45.752132415771484,14.34000015258789
2006-08-07,58.99187469482422,23.96271514892578,45.600257873535156,15.229999542236328
2006-08-08,58.99187469482422,23.627635955810547,45.39051055908203,15.229999542236328
2006-08-09,59.03972625732422,23.663862228393555,45.159080505371094,15.199999809265137
2006-08-10,59.00981903076172,23.35594940185547,45.33265686035156,14.460000038146973
2006-08-11,58.908111572265625,23.129545211791992,45.19162368774414,14.300000190734863
2006-08-14,58.84231948852539,22.912195205688477,45.27478790283203,14.260000228881836
2006-08-15,58.98593521118164,22.948421478271484,45.853389739990234,13.420000076293945
2006-08-16,59.18330383300781,22.703903198242188,46.30179214477539,12.40999984741211
2006-08-17,59.189292907714844,22.350711822509766,46.40666198730469,12.239999771118164
2006-08-18,59.23120880126953,22.468441009521484,46.59109878540039,11.640000343322754
2006-08-21,59.3747444152832,22.649568557739258,46.41390609741211,12.220000267028809
2006-08-22,59.38672637939453,22.61334228515625,46.42837905883789,12.1899995803833
2006-08-23,59.3627815246582,22.377878189086914,46.20415115356445,12.399999618530273
2006-08-24,59.35676193237305,22.703903198242188,46.2005500793457,12.399999618530273
2006-08-25,59.41659927368164,22.694849014282227,46.218624114990234,12.3100004196167
2006-08-28,59.3627815246582,22.341655731201172,46.486228942871094,12.180000305175781
2006-08-29,59.38672637939453,22.305429458618164,46.57662582397461,12.279999732971191
2006-08-30,59.4764289855957,22.64051055908203,46.67789077758789,12.220000267028809
2006-08-31,59.55422592163086,22.64051055908203,46.67066955566406,12.3100004196167
2006-09-01,59.56203842163086,22.595230102539062,46.94186782836914,11.960000038146973
2006-09-05,59.48999786376953,22.559003829956055,47.035884857177734,12.630000114440918
2006-09-06,59.50194549560547,22.441272735595703,46.533226013183594,13.739999771118164
2006-09-07,59.483924865722656,22.36882781982422,46.35965347290039,13.880000114440918
2006-09-08,59.56203842163086,22.187700271606445,46.45368194580078,13.15999984741211
2006-09-11,59.519996643066406,21.671497344970703,46.46813201904297,12.989999771118164
2006-09-12,59.66413879394531,21.327360153198242,46.99612045288086,11.920000076293945
2006-09-13,59.71217727661133,21.27302360534668,47.24562072753906,11.180000305175781
2006-09-14,59.62812042236328,21.146236419677734,47.144371032714844,11.550000190734863
2006-09-15,59.610111236572266,21.082843780517578,47.2564811706543,11.760000228881836
2006-09-18,59.59806442260742,21.336416244506836,47.292659759521484,11.779999732971191
2006-09-19,59.736167907714844,21.019447326660156,47.16968536376953,11.979999542236328
2006-09-20,59.802268981933594,20.892662048339844,47.45175552368164,11.390000343322754
2006-09-21,60.060543060302734,21.25490951538086,47.155216217041016,12.25
2006-09-22,60.09657287597656,21.01039695739746,47.035884857177734,12.59000015258789
2006-09-25,60.21665573120117,21.05567741394043,47.43855667114258,12.119999885559082
2006-09-26,60.21064376831055,21.146236419677734,47.768985748291016,11.529999732971191
2006-09-27,60.1866340637207,21.46320343017578,47.82707595825195,11.579999923706055
2006-09-28,60.204673767089844,21.635269165039062,47.87428283691406,11.720000267028809
2006-09-29,60.15663528442383,21.689607620239258,47.72541427612305,11.979999542236328
2006-10-02,60.213340759277344,21.454147338867188,47.59107208251953,12.569999694824219
2006-10-03,60.201202392578125,21.100954055786133,47.66368865966797,12.239999771118164
2006-10-04,60.43644714355469,21.25490951538086,48.168392181396484,11.859999656677246
2006-10-05,60.249481201171875,21.37264060974121,48.4007682800293,11.979999542236328
2006-10-06,60.026405334472656,21.454147338867188,48.306373596191406,11.5600004196167
2006-10-09,60.15302276611328,22.05185890197754,48.35356903076172,11.680000305175781
2006-10-10,59.91778564453125,21.46320343017578,48.462493896484375,11.520000457763672
2006-10-11,59.851444244384766,21.173404693603516,48.37535858154297,11.619999885559082
2006-10-12,59.911781311035156,21.408864974975586,48.8582649230957,11.09000015258789
2006-10-13,59.760982513427734,21.8707332611084,49.02890396118164,10.75
2006-10-16,59.857521057128906,22.0609130859375,49.16326904296875,11.09000015258789
2006-10-17,59.94792938232422,22.07902717590332,48.9708366394043,11.729999542236328
2006-10-18,60.02036666870117,21.725831985473633,49.03982925415039,11.34000015258789
2006-10-19,59.990150451660156,22.08808135986328,49.09428024291992,10.899999618530273
2006-10-20,59.97212219238281,21.780168533325195,49.07974624633789,10.630000114440918
2006-10-23,59.79719161987305,21.825450897216797,49.29035568237305,11.079999923706055
2006-10-24,59.8635368347168,21.979408264160156,49.410160064697266,10.779999732971191
2006-10-25,60.0082893371582,22.36882781982422,49.57357406616211,10.65999984741211
2006-10-26,60.213340759277344,22.21487045288086,49.834991455078125,10.5600004196167
2006-10-27,60.333919525146484,22.278263092041016,49.4537467956543,10.800000190734863
2006-10-30,60.34600067138672,22.042800903320312,49.47190856933594,11.199999809265137
2006-10-31,60.569129943847656,21.906957626342773,49.410160064697266,11.100000381469727
2006-11-01,60.67331314086914,22.187700271606445,49.01076889038086,11.510000228881836
2006-11-02,60.60667037963867,22.024686813354492,48.98170852661133,11.420000076293945
2006-11-03,60.291778564453125,22.296375274658203,48.974456787109375,11.15999984741211
2006-11-06,60.291778564453125,22.685791015625,49.519107818603516,11.15999984741211
2006-11-07,60.44315719604492,22.631454467773438,49.68977355957031,11.09000015258789
2006-11-08,60.60667037963867,22.604284286499023,49.81684494018555,10.75
2006-11-09,60.62489700317383,22.903141021728516,49.54452896118164,11.010000228881836
2006-11-10,60.75807571411133,22.42316246032715,49.657073974609375,10.789999961853027
2006-11-13,60.6854248046875,22.260149002075195,49.769649505615234,10.859999656677246
2006-11-14,60.77018737792969,22.323545455932617,50.15814971923828,10.5
2006-11-15,60.65510177612305,22.495609283447266,50.34695053100586,10.3100004196167
2006-11-16,60.600624084472656,21.934125900268555,50.455894470214844,10.15999984741211
2006-11-17,60.75807571411133,22.205814361572266,50.43046569824219,10.050000190734863
2006-11-20,60.800472259521484,22.12430763244629,50.45951843261719,9.970000267028809
2006-11-21,60.87920379638672,22.332595825195312,50.59022521972656,9.899999618530273
2006-11-22,60.964073181152344,22.414104461669922,50.73184585571289,10.140000343322754
2006-11-24,60.98220443725586,22.722015380859375,50.582969665527344,10.729999542236328
2006-11-27,60.9518928527832,22.78540802001953,49.780548095703125,12.300000190734863
2006-11-28,61.115440368652344,22.848804473876953,49.96935272216797,11.619999885559082
2006-11-29,61.02460479736328,23.138601303100586,50.48130416870117,10.829999923706055
2006-11-30,61.212379455566406,23.346895217895508,50.561195373535156,10.90999984741211
2006-12-01,61.3266487121582,23.337839126586914,50.419593811035156,11.65999984741211
2006-12-04,61.38745880126953,23.229164123535156,50.913394927978516,11.229999542236328
2006-12-05,61.35096740722656,23.301612854003906,51.09858703613281,11.270000457763672
2006-12-06,61.30229949951172,22.993701934814453,51.06950759887695,11.329999923706055
2006-12-07,61.247615814208984,22.912195205688477,50.84075927734375,12.670000076293945
2006-12-08,61.119876861572266,22.7310733795166,50.92791748046875,12.069999694824219
2006-12-11,61.1077766418457,22.767295837402344,51.036842346191406,10.710000038146973
2006-12-12,61.278011322021484,22.7310733795166,50.95697784423828,10.649999618530273
2006-12-13,61.08951950073242,22.740129470825195,51.04412078857422,10.180000305175781
2006-12-14,61.00435256958008,23.002758026123047,51.43262481689453,9.970000267028809
2006-12-15,60.9921989440918,23.111434936523438,51.447139739990234,10.050000190734863
2006-12-18,61.02873229980469,22.703201293945312,51.23652648925781,10.600000381469727
2006-12-19,61.07130432128906,22.972265243530273,51.309165954589844,10.300000190734863
2006-12-20,61.046939849853516,23.018651962280273,51.28738021850586,10.260000228881836
2006-12-21,61.16852569580078,22.786705017089844,51.087669372558594,10.529999732971191
2006-12-22,61.113807678222656,22.962984085083008,50.80010223388672,11.359999656677246
2006-12-26,61.09559631347656,22.610422134399414,51.09571838378906,11.260000228881836
2006-12-27,60.93021011352539,22.54547691345215,51.44606399536133,10.640000343322754
2006-12-28,60.85084915161133,22.712478637695312,51.373085021972656,10.989999771118164
2006-12-29,60.844757080078125,22.805259704589844,51.168701171875,11.5600004196167
2007-01-03,60.972900390625,22.08157730102539,51.07380294799805,12.039999961853027
2007-01-04,61.1010856628418,21.506343841552734,51.17599105834961,11.510000228881836
2007-01-05,61.05839157104492,21.432119369506836,50.770904541015625,12.140000343322754
2007-01-08,61.09495162963867,21.543455123901367,50.957035064697266,12.0
2007-01-09,61.09495162963867,21.35789680480957,50.957035064697266,11.90999984741211
2007-01-10,61.02779769897461,21.04244613647461,51.07017135620117,11.470000267028809
2007-01-11,60.91190719604492,21.014610290527344,51.45699691772461,10.869999885559082
2007-01-12,60.82642364501953,21.506343841552734,51.7963981628418,10.149999618530273
2007-01-16,60.905799865722656,21.014610290527344,51.697853088378906,10.739999771118164
2007-01-17,60.86918640136719,21.20016860961914,51.73435592651367,10.59000015258789
2007-01-18,60.9546012878418,20.977497100830078,51.45699691772461,10.850000381469727
2007-01-19,60.93021011352539,21.292951583862305,51.65772247314453,10.399999618530273
2007-01-22,60.960723876953125,21.311504364013672,51.453369140625,10.770000457763672
2007-01-23,60.844757080078125,21.988800048828125,51.59933090209961,10.34000015258789
2007-01-24,60.82642364501953,21.803239822387695,52.05550765991211,9.890000343322754
2007-01-25,60.74713134765625,21.608402252197266,51.47158432006836,11.220000267028809
2007-01-26,60.74102783203125,21.87746238708496,51.43876266479492,11.130000114440918
2007-01-29,60.661712646484375,21.432119369506836,51.449703216552734,11.449999809265137
2007-01-30,60.75324630737305,22.025911331176758,51.74530792236328,10.960000038146973
2007-01-31,60.80207443237305,22.257858276367188,52.121219635009766,10.420000076293945
2007-02-01,60.834556579589844,22.174358367919922,52.42046356201172,10.3100004196167
2007-02-02,60.920318603515625,22.46197509765625,52.48616027832031,10.079999923706055
2007-02-05,61.01832580566406,22.38774871826172,52.54819869995117,10.550000190734863
2007-02-06,61.134788513183594,22.27641487121582,52.55183410644531,10.649999618530273
2007-02-07,61.20830154418945,22.007354736328125,52.72334671020508,10.319999694824219
2007-02-08,61.245025634765625,22.517642974853516,52.65766143798828,10.4399995803833
2007-02-09,61.1041145324707,22.656810760498047,52.2598762512207,11.100000381469727
2007-02-12,61.0428581237793,22.230026245117188,52.073768615722656,11.609999656677246
2007-02-13,61.03672790527344,22.63825798034668,52.515350341796875,10.34000015258789
2007-02-14,61.2695198059082,22.332082748413086,52.865684509277344,10.229999542236328
2007-02-15,61.35529708862305,22.332082748413086,52.876644134521484,10.220000267028809
2007-02-16,61.39821243286133,22.721757888793945,52.91312789916992,10.020000457763672
2007-02-20,61.428810119628906,22.471250534057617,53.070072174072266,10.239999771118164
2007-02-21,61.422698974609375,22.953706741333008,53.09197235107422,10.199999809265137
2007-02-22,61.300209045410156,23.26915740966797,53.07371520996094,10.180000305175781
2007-02-23,61.447208404541016,23.417606353759766,52.90217208862305,10.579999923706055
2007-02-26,61.58197784423828,23.48255157470703,52.83285903930664,11.149999618530273
2007-02-27,61.83321762084961,23.037208557128906,50.87310028076172,18.309999465942383
2007-02-28,61.79031753540039,23.389772415161133,51.27451705932617,15.420000076293945
2007-03-01,61.78049087524414,23.22277069091797,51.12855529785156,15.819999694824219
2007-03-02,61.90970230102539,23.009376525878906,50.39868927001953,18.610000610351562
2007-03-05,61.87274932861328,22.666091918945312,49.814754486083984,19.6299991607666
2007-03-06,61.82966613769531,22.87948226928711,50.654109954833984,15.960000038146973
2007-03-07,61.87887954711914,23.194936752319336,50.61397933959961,15.239999771118164
2007-03-08,61.823482513427734,23.232046127319336,51.03730773925781,14.289999961853027
2007-03-09,61.65132522583008,22.925872802734375,51.055580139160156,14.09000015258789
2007-03-12,61.842002868652344,22.712478637695312,51.190616607666016,13.989999771118164
2007-03-13,62.00192642211914,22.53619956970215,50.270938873291016,18.1299991607666
2007-03-14,61.92812728881836,22.58258628845215,50.52638626098633,17.270000457763672
2007-03-15,61.86042785644531,22.443418502807617,50.72711944580078,16.43000030517578
2007-03-16,61.86665725708008,22.49908447265625,50.508148193359375,16.790000915527344
2007-03-19,61.823482513427734,22.610422134399414,51.084754943847656,14.59000015258789
2007-03-20,61.885047912597656,22.63825798034668,51.420528411865234,13.270000457763672
2007-03-21,61.964996337890625,22.675369262695312,52.24162292480469,12.1899995803833
2007-03-22,61.84812927246094,23.046485900878906,52.27083206176758,12.930000305175781
2007-03-23,61.76203536987305,23.05576515197754,52.373023986816406,12.949999809265137
2007-03-26,61.72512435913086,23.157819747924805,52.28542709350586,13.15999984741211
2007-03-27,61.737449645996094,23.22277069091797,52.07652282714844,13.479999542236328
2007-03-28,61.7681770324707,23.445438385009766,51.73566818237305,14.979999542236328
2007-03-29,61.66974639892578,23.90005874633789,51.87860870361328,15.140000343322754
2007-03-30,61.66974639892578,23.547496795654297,51.84926986694336,14.640000343322754
2007-04-02,61.74940872192383,23.315549850463867,51.977561950683594,14.529999732971191
2007-04-03,61.68767166137695,23.22277069091797,52.45032501220703,13.460000038146973
2007-04-04,61.75560760498047,23.48255157470703,52.50530242919922,13.239999771118164
2007-04-05,61.69999313354492,23.52894401550293,52.65192794799805,13.229999542236328
2007-04-09,61.46540832519531,23.2877140045166,52.7142448425293,13.140000343322754
2007-04-10,61.55799102783203,23.612443923950195,52.8608283996582,12.680000305175781
2007-04-11,61.52091979980469,23.575332641601562,52.523651123046875,13.489999771118164
2007-04-12,61.59505081176758,23.714500427246094,52.8681526184082,12.710000038146973
2007-04-13,61.49623489379883,23.844392776489258,53.0440673828125,12.199999809265137
2007-04-16,61.6197395324707,23.65883445739746,53.57917022705078,11.979999542236328
2007-04-17,61.79882049560547,23.417606353759766,53.66346740722656,12.140000343322754
2007-04-18,61.89142608642578,23.426883697509766,53.71111297607422,12.420000076293945
2007-04-19,61.866783142089844,23.3619384765625,53.61215591430664,12.539999961853027
2007-04-20,61.83586502075195,23.686668395996094,54.088623046875,12.069999694824219
2007-04-23,61.89763259887695,23.844392776489258,53.98232650756836,13.039999961853027
2007-04-24,61.9284782409668,23.519664764404297,53.974971771240234,13.119999885559082
2007-04-25,61.953163146972656,23.983562469482422,54.45513916015625,13.210000038146973
2007-04-26,61.83586502075195,23.816558837890625,54.473453521728516,12.789999961853027
2007-04-27,61.8234748840332,23.937171936035156,54.41478729248047,12.449999809265137
2007-04-30,62.03350067138672,23.723777770996094,53.93468475341797,14.220000267028809
2007-05-01,61.99750900268555,23.770170211791992,54.0556526184082,13.510000228881836
2007-05-02,62.01613998413086,23.584609985351562,54.45513916015625,13.079999923706055
2007-05-03,61.94794464111328,23.695947647094727,54.697017669677734,13.09000015258789
2007-05-04,62.028507232666016,23.64955711364746,54.85829162597656,12.90999984741211
2007-05-07,62.09047317504883,23.53822135925293,54.946231842041016,13.149999618530273
2007-05-08,62.022335052490234,23.389772415161133,54.891273498535156,13.210000038146973
2007-05-09,61.94794464111328,23.26915740966797,55.085487365722656,12.880000114440918
2007-05-10,62.053314208984375,23.17637825012207,54.392822265625,13.600000381469727
2007-05-11,61.92930221557617,23.519664764404297,54.902252197265625,12.949999809265137
2007-05-14,61.94173812866211,23.4361629486084,54.737361907958984,13.960000038146973
2007-05-15,61.91695022583008,23.668109893798828,54.59072494506836,14.010000228881836
2007-05-16,61.92930221557617,23.4361629486084,55.059844970703125,13.5
2007-05-17,61.82390213012695,23.631000518798828,54.92791748046875,13.510000228881836
2007-05-18,61.64422607421875,23.593889236450195,55.3383903503418,12.760000228881836
2007-05-21,61.768157958984375,23.825836181640625,55.4959831237793,13.300000190734863
2007-05-22,61.64422607421875,23.48255157470703,55.488651275634766,13.0600004196167
2007-05-23,61.594627380371094,23.593889236450195,55.45935821533203,13.239999771118164
2007-05-24,61.61940002441406,23.46399688720703,54.891273498535156,14.079999923706055
2007-05-25,61.588417053222656,23.751615524291992,55.15880584716797,13.34000015258789
2007-05-29,61.52644348144531,23.232046127319336,55.37870788574219,13.529999732971191
2007-05-30,61.60084533691406,23.4547176361084,55.85517120361328,12.829999923706055
2007-05-31,61.464420318603516,23.668109893798828,55.94313430786133,13.050000190734863
2007-06-01,61.40094757080078,23.844392776489258,56.17034149169922,12.779999732971191
2007-06-04,61.475669860839844,24.05778694152832,56.26198959350586,13.289999961853027
2007-06-05,61.30137634277344,23.965007781982422,55.97612762451172,13.630000114440918
2007-06-06,61.326255798339844,23.95572853088379,55.40435028076172,14.869999885559082
2007-06-07,60.902915954589844,24.076343536376953,54.31216812133789,17.059999465942383
2007-06-08,60.828208923339844,23.64955711364746,55.05617904663086,14.84000015258789
2007-06-11,60.87176513671875,24.104175567626953,55.122154235839844,14.710000038146973
2007-06-12,60.51074981689453,24.039230346679688,54.444114685058594,16.670000076293945
2007-06-13,60.60408020019531,24.34540367126465,55.294410705566406,14.729999542236328
2007-06-14,60.722389221191406,24.57735252380371,55.69022750854492,13.640000343322754
2007-06-15,60.94025421142578,24.725799560546875,55.98709487915039,13.9399995803833
2007-06-18,60.98383712768555,24.725799560546875,55.8991813659668,13.420000076293945
2007-06-19,61.17686462402344,24.484573364257812,56.0530891418457,12.850000381469727
2007-06-20,60.99007034301758,24.512409210205078,55.3163948059082,14.670000076293945
2007-06-21,60.91539764404297,24.401071548461914,55.59128952026367,14.210000038146973
2007-06-22,61.05854797363281,24.34540367126465,55.122154235839844,15.75
2007-06-25,61.114559173583984,24.25262451171875,54.7325439453125,16.649999618530273
2007-06-26,61.03986740112305,23.974287033081055,54.287391662597656,18.889999389648438
2007-06-27,61.1581916809082,23.937171936035156,55.08941650390625,15.529999732971191
2007-06-28,61.114559173583984,23.86294937133789,55.08206558227539,15.539999961853027
2007-06-29,61.232826232910156,23.844392776489258,54.956974029541016,16.229999542236328
2007-07-02,61.396034240722656,23.992839813232422,55.593441009521484,15.399999618530273
2007-07-03,61.327293395996094,24.020673751831055,55.83256530761719,14.920000076293945
2007-07-05,61.070960998535156,24.243345260620117,55.80314636230469,15.479999542236328
2007-07-06,60.96463394165039,24.447460174560547,56.112213134765625,14.720000267028809
2007-07-09,61.070960998535156,24.391794204711914,56.08274459838867,15.15999984741211
2007-07-10,61.33347702026367,24.568073272705078,55.31386184692383,17.56999969482422
2007-07-11,61.19596481323242,24.62374496459961,55.71851348876953,16.639999389648438
